"component_name","ionization","assigned_internal_standard","panel","sample_id","abundance","description","cell_number","genotype","condition","sex","batch","group"
"Spermine","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","29",-1.575,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Spermine","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","30",-1.603,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","1",-10.9,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","2",-10.21,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","3",-10.01,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","4",-9.499,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","5",-9.163,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","6",-10.24,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","7",-10.61,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","8",-10.18,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","9",-10.06,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","10",-10.27,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","11",-9.597,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","12",-10.4,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","13",-10.37,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","14",-10.13,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","15",-10.15,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","16",-10.26,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","17",-10.84,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","18",-9.96,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","19",-10.16,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","20",-10.39,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","21",-9.632,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","22",-9.665,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","23",-9.777,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","24",-9.429,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","25",-10.16,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","26",-11.08,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","27",-9.696,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","28",-10.18,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","29",-8.656,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Stearoylcarnitine","positive","Isovalerylcarnitine-d3-Metabolite-pos","Metabolite","30",-10.57,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","1",-4.692,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","2",-3.533,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","3",-3.465,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","4",-4.513,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","5",-2.526,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","6",-2.248,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","7",-2.932,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","8",-2.189,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","9",NA,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","10",-3.491,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","11",-2.732,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","12",1.674,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","13",-2.411,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","14",-2.12,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","15",-1.108,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","16",2.458,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","17",-2.583,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","18",-1.792,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","19",-2.807,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","20",-1.557,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","21",-2.334,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","22",-3.304,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","23",-1.425,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","24",-1.739,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","25",-2.059,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","26",-3.324,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","27",-1.186,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","28",-2.166,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","29",-1.836,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Sucrose","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","30",-0.4422,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","1",-0.4319,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","2",-0.5868,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","3",-0.4333,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","4",0.5081,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","5",0.662,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","6",-0.3366,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","7",-1.195,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","8",-1.462,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","9",-0.1506,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","10",-1.429,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","11",-0.576,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","12",-1.605,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","13",-1.384,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","14",-0.7096,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","15",-0.9181,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","16",-1.46,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","17",NA,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","18",-1.284,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","19",-0.926,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","20",-1.041,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","21",-0.8385,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","22",-2.604,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","23",-1.604,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","24",-0.5234,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","25",-1.33,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","26",-1.412,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","27",-0.5817,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","28",-1.523,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","29",-1.429,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Threonine","positive","N15C13-Glycine-Metabolite-pos","Metabolite","30",-0.3582,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","1",-2.951,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","2",-2.767,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","3",-2.729,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","4",-2.915,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","5",-2.518,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","6",-2.706,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","7",-2.647,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","8",-2.788,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","9",-2.665,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","10",-2.663,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","11",-2.708,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_2","WT, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","12",-2.684,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","13",-2.708,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","14",-2.77,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","15",-2.642,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","16",-2.744,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","17",-2.73,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","18",-2.771,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","19",-2.781,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_3","APP-SAA, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","20",-2.713,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_3","WT, Methoxy-"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","21",-2.796,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","22",-2.827,"HOM, Methoxy POS",34378,"APP_SAA_Hom","Methoxy_Pos","Female","Day_1","APP-SAA, Methoxy+"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","23",-2.629,"HOM, Methoxy POS",47311,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","24",-2.651,"HOM, Methoxy POS",50000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","25",-2.604,"HOM, Methoxy POS",34185,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","26",-2.515,"HOM, Methoxy POS",30040,"APP_SAA_Hom","Methoxy_Pos","Male","Day_2","APP-SAA, Methoxy+"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","27",-2.656,"HOM, Methoxy POS",40165,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","28",-2.676,"HOM, Methoxy POS",19022,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","29",-2.485,"HOM, Methoxy POS",30024,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Trimethylamine-N-oxide","positive","Trimethylamine-d9 N-oxide-Metabolite-pos","Metabolite","30",-2.494,"HOM, Methoxy POS",30000,"APP_SAA_Hom","Methoxy_Pos","Male","Day_3","APP-SAA, Methoxy+"
"Tryptophan","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","1",-4.914,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Male","Day_1","WT, Methoxy-"
"Tryptophan","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","2",-4.598,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Tryptophan","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","3",-4.452,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_1","WT, Methoxy-"
"Tryptophan","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","4",-4.227,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Female","Day_1","APP-SAA, Methoxy-"
"Tryptophan","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","5",-4.394,"HOM, Methoxy NEG",50000,"APP_SAA_Hom","Methoxy_Neg","Male","Day_2","APP-SAA, Methoxy-"
"Tryptophan","positive","6C13-Phenylalanine-Metabolite-pos","Metabolite","6",-5.028,"WT, Methoxy NEG",50000,"WT","Methoxy_Neg","Female","Day_2","WT, Methoxy-"
